side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th,bucket,pnl,entry_px,entry_idx
buy,182376,332.02,639.6240342858207,0.0,OPEN_LONG pred_ret=1.58% [bull],2022/08/16 19:30,buy,2s,1.5826302766799927,-0.5,bull,,,
sell,182398,331.01,639.6240342858207,0.0,CLOSE_LONG pred_ret=4.15% [bull],2022/08/17 05:25,sell,2s,4.148013591766357,-0.5,bull,-646.0202746286731,332.02,182376.0
buy,182406,330.02,641.542790100447,0.0,OPEN_LONG pred_ret=1.70% [bull],2022/08/17 06:10,buy,1,1.7049120664596558,1.3499999999999996,bull,,,
sell,182416,329.9,641.542790100447,0.0,CLOSE_LONG pred_ret=4.63% [bull],2022/08/17 07:00,sell,3a,4.63450813293457,-0.5,bull,-76.98513481205656,330.02,182406.0
buy,182434,329.25,642.8093134522018,0.0,OPEN_LONG pred_ret=2.17% [bull],2022/08/17 08:30,buy,1p,2.1721365451812744,1.3499999999999996,bull,,,
sell,182594,329.01,642.8093134522018,0.0,CLOSE_LONG pred_ret=3.87% [bull],2022/08/18 05:50,sell,1,3.8738350868225098,-0.5,bull,-154.27423522853428,329.25,182434.0
buy,182762,327.2,646.365196268059,0.0,OPEN_LONG pred_ret=2.82% [bull],2022/08/19 04:00,buy,1,2.8178727626800537,2.3999999999999995,bull,,,
sell,182775,326.12,646.365196268059,0.0,CLOSE_LONG pred_ret=4.45% [bull],2022/08/19 05:05,sell,3a,4.452637672424316,-0.5,bull,-698.0744119694934,327.2,182762.0
buy,182786,326.07,646.4643107521066,0.0,OPEN_LONG pred_ret=2.50% [bull],2022/08/19 06:00,buy,2,2.5016775131225586,2.3999999999999995,bull,,,
sell,183129,315.08,646.4643107521066,0.0,CLOSE_LONG pred_ret=3.18% [bull],2022/08/22 18:35,sell,1p,3.1837100982666016,-0.5,bull,-7104.642775165657,326.07,182786.0
buy,183158,315.0,646.6284921643611,0.0,OPEN_LONG pred_ret=2.79% [bull],2022/08/23 05:00,buy,2s,2.791818618774414,-0.5,bull,,,
sell,183219,316.41,646.6284921643611,0.0,CLOSE_LONG pred_ret=2.70% [bull],2022/08/23 10:05,sell,1,2.6965012550354004,2.3999999999999995,bull,911.7461739517653,315.0,183158.0
buy,183338,313.48,652.6723274394714,0.0,OPEN_LONG pred_ret=3.04% [bull],2022/08/24 04:00,buy,1p,3.0374562740325928,-0.5,bull,,,
sell,183344,314.47,652.6723274394714,0.0,CLOSE_LONG pred_ret=2.96% [bull],2022/08/24 04:30,sell,2s,2.963444232940674,1.6999999999999993,bull,646.1456041650825,313.48,183338.0
buy,183369,313.91,653.836662769235,0.0,OPEN_LONG pred_ret=3.16% [bull],2022/08/24 06:40,buy,2,3.1642024517059326,-0.5,bull,,,
sell,183377,314.0,653.836662769235,0.0,CLOSE_LONG pred_ret=3.48% [bull],2022/08/24 07:20,sell,2s,3.4819893836975098,1.6999999999999993,bull,58.845299649214795,313.91,183369.0
buy,183392,314.36,653.087899572273,0.0,OPEN_LONG pred_ret=2.55% [bull],2022/08/24 08:35,buy,2s,2.54897403717041,-0.5,bull,,,
sell,183412,315.18,653.087899572273,0.0,CLOSE_LONG pred_ret=2.79% [bull],2022/08/24 10:15,sell,1,2.791512966156006,1.6999999999999993,bull,535.5320776492595,314.36,183392.0
buy,183440,315.82,651.7644360306157,0.0,OPEN_LONG pred_ret=3.16% [bull],2022/08/24 12:35,buy,3a,3.157928705215454,-0.5,bull,,,
sell,183455,314.8803,651.7644360306157,0.0,CLOSE_LONG pred_ret=2.70% [bull],2022/08/24 13:50,sell,2,2.7000200748443604,1.6999999999999993,bull,-612.4630405379801,315.82,183440.0
buy,183613,318.13,645.1066581166538,0.0,OPEN_LONG pred_ret=3.35% [bull],2022/08/25 11:00,buy,3a,3.3500583171844482,-0.5,bull,,,
sell,183622,317.75,645.1066581166538,0.0,CLOSE_LONG pred_ret=2.67% [bull],2022/08/25 11:45,sell,2,2.6739728450775146,2.0999999999999996,bull,-245.1405300843255,318.13,183613.0
buy,183634,316.83,646.979896526739,0.0,OPEN_LONG pred_ret=3.53% [bull],2022/08/25 12:45,buy,1p,3.527956008911133,-0.5,bull,,,
sell,183640,317.71,646.979896526739,0.0,CLOSE_LONG pred_ret=2.52% [bull],2022/08/25 13:15,sell,2s,2.521651268005371,2.0999999999999996,bull,569.3423089435274,316.83,183634.0
buy,183657,318.05,646.2882657617049,0.0,OPEN_LONG pred_ret=3.25% [bull],2022/08/25 14:40,buy,2,3.246309757232666,-0.5,bull,,,
sell,183664,318.49,646.2882657617049,0.0,CLOSE_LONG pred_ret=2.42% [bull],2022/08/25 15:15,sell,2s,2.419469118118286,2.0999999999999996,bull,284.3668369351487,318.05,183657.0
buy,183720,319.01,645.2347881334297,0.0,OPEN_LONG pred_ret=2.52% [bull],2022/08/26 04:00,buy,1p,2.521589994430542,-0.5,bull,,,
sell,183814,312.72,645.2347881334297,0.0,CLOSE_LONG pred_ret=3.58% [bull],2022/08/26 11:50,sell,3a,3.579507827758789,2.2999999999999994,bull,-4058.526817359249,319.01,183720.0
buy,183819,311.295,648.1884480800724,0.0,OPEN_LONG pred_ret=3.33% [bull],2022/08/26 12:15,buy,1p,3.3272457122802734,-0.5,bull,,,
sell,184021,306.47,648.1884480800724,0.0,CLOSE_LONG pred_ret=2.71% [bull],2022/08/29 13:05,sell,1,2.7050933837890625,2.2499999999999996,bull,-3127.5092619863417,311.295,183819.0
buy,184033,305.89,649.4174823730746,0.0,OPEN_LONG pred_ret=2.72% [bull],2022/08/29 14:05,buy,2s,2.721975088119507,2.499999999999999,bull,,,
sell,184040,306.1014,649.4174823730746,0.0,CLOSE_LONG pred_ret=2.88% [bull],2022/08/29 14:40,sell,2,2.8787341117858887,2.2499999999999996,bull,137.28685577368486,305.89,184033.0
buy,184054,304.88,652.0191568449012,0.0,OPEN_LONG pred_ret=3.35% [bull],2022/08/29 15:50,buy,2s,3.3502659797668457,2.499999999999999,bull,,,
sell,184104,308.0,652.0191568449012,0.0,CLOSE_LONG pred_ret=3.54% [side],2022/08/30 04:00,sell,1,3.5411136150360107,-0.5,side,2034.2997693560947,304.88,184054.0
buy,184112,307.89,652.2521040249102,0.0,OPEN_LONG pred_ret=1.81% [side],2022/08/30 04:40,buy,3a,1.8068867921829224,1.6999999999999993,side,,,
sell,184129,308.11,652.2521040249102,0.0,CLOSE_LONG pred_ret=4.04% [side],2022/08/30 06:05,sell,2,4.044151306152344,-0.5,side,143.49546288549803,307.89,184112.0
buy,184150,307.2,654.1842310257653,0.0,OPEN_LONG pred_ret=2.76% [side],2022/08/30 07:50,buy,2s,2.75887393951416,1.6999999999999993,side,,,
sell,184295,302.32,654.1842310257653,0.0,CLOSE_LONG pred_ret=3.62% [side],2022/08/31 04:00,sell,1p,3.6168322563171387,-0.5,side,-3192.4190474057314,307.2,184150.0
buy,184410,299.765,659.760067798807,0.0,OPEN_LONG pred_ret=3.29% [side],2022/08/31 13:35,buy,1p,3.2897439002990723,-0.5,side,,,
sell,184418,300.3475,659.760067798807,0.0,CLOSE_LONG pred_ret=3.10% [side],2022/08/31 14:15,sell,2s,3.1044411659240723,-0.5,side,384.3102394928306,299.765,184410.0
buy,184422,299.51,661.6049112323535,0.0,OPEN_LONG pred_ret=3.22% [side],2022/08/31 14:35,buy,2,3.221768856048584,-0.5,side,,,
sell,184428,300.35,661.6049112323535,0.0,CLOSE_LONG pred_ret=2.45% [side],2022/08/31 15:05,sell,2s,2.453294277191162,-0.5,side,555.7481254351981,299.51,184422.0
buy,184457,299.3,663.9259441651767,0.0,OPEN_LONG pred_ret=3.87% [side],2022/08/31 17:30,buy,1,3.8692057132720947,-0.5,side,,,
sell,184509,296.39,663.9259441651767,0.0,CLOSE_LONG pred_ret=2.73% [side],2022/09/01 05:50,sell,3a,2.733247995376587,-0.5,side,-1932.0244975206808,299.3,184457.0
buy,184538,297.29,661.916009926727,0.0,OPEN_LONG pred_ret=4.03% [side],2022/09/01 08:15,buy,2,4.025152683258057,-0.5,side,,,
sell,184733,301.65,661.916009926727,0.0,CLOSE_LONG pred_ret=3.79% [side],2022/09/02 08:30,sell,1,3.785114049911499,1.9499999999999993,side,2885.9538032805012,297.29,184538.0
buy,184751,299.42,666.845783162104,0.0,OPEN_LONG pred_ret=2.95% [side],2022/09/02 10:00,buy,2s,2.949768304824829,-0.5,side,,,
sell,184757,303.05,666.845783162104,0.0,CLOSE_LONG pred_ret=3.40% [side],2022/09/02 10:30,sell,1,3.4017174243927,1.9499999999999993,side,2420.6501928784346,299.42,184751.0
buy,184778,301.29,670.74119481986,0.0,OPEN_LONG pred_ret=2.82% [side],2022/09/02 12:15,buy,3a,2.818584442138672,-0.5,side,,,
sell,184804,296.085,670.74119481986,0.0,CLOSE_LONG pred_ret=4.08% [side],2022/09/02 14:25,sell,2,4.080230236053467,1.9499999999999993,side,-3491.207919037399,301.29,184778.0
buy,184817,294.42,674.5343613485436,0.0,OPEN_LONG pred_ret=3.32% [side],2022/09/02 15:30,buy,1p,3.323734998703003,-0.5,side,,,
sell,184824,295.76,674.5343613485436,0.0,CLOSE_LONG pred_ret=4.86% [side],2022/09/02 16:05,sell,2s,4.8558573722839355,1.9499999999999993,side,903.8760442070316,294.42,184817.0
buy,184908,297.19,671.2886796744347,0.0,OPEN_LONG pred_ret=4.49% [bear],2022/09/06 07:05,buy,2,4.493082523345947,-0.5,bear,,,
sell,184953,294.62,671.2886796744347,0.0,CLOSE_LONG pred_ret=4.26% [bear],2022/09/06 10:50,sell,2s,4.260026931762695,-0.5,bear,-1725.2119067632925,297.19,184908.0
buy,184970,293.755,673.2653769490969,0.0,OPEN_LONG pred_ret=3.99% [bear],2022/09/06 12:15,buy,2,3.986293315887451,-0.5,bear,,,
sell,185062,294.08,673.2653769490969,0.0,CLOSE_LONG pred_ret=4.01% [bear],2022/09/07 04:00,sell,1,4.006505489349365,-0.5,bear,218.81124750844884,293.755,184970.0
buy,185070,293.55,674.4809472089606,0.0,OPEN_LONG pred_ret=2.12% [bear],2022/09/07 04:40,buy,2s,2.1156418323516846,1.9999999999999996,bear,,,
sell,185117,293.02,674.4809472089606,0.0,CLOSE_LONG pred_ret=4.60% [bear],2022/09/07 08:35,sell,2,4.596669673919678,-0.5,bear,-357.4749020207691,293.55,185070.0
buy,185162,295.24,669.4093183551336,0.0,OPEN_LONG pred_ret=2.50% [bear],2022/09/07 12:20,buy,3a,2.5000383853912354,1.9999999999999996,bear,,,
sell,185170,296.845,669.4093183551336,0.0,CLOSE_LONG pred_ret=4.72% [bear],2022/09/07 13:00,sell,1p,4.716266632080078,-0.5,bear,1074.4019559600015,295.24,185162.0
buy,185254,298.29,666.1665128134689,0.0,OPEN_LONG pred_ret=3.41% [bear],2022/09/08 04:00,buy,1p,3.4129581451416016,1.6499999999999995,bear,,,
sell,185263,299.02,666.1665128134689,0.0,CLOSE_LONG pred_ret=5.15% [bear],2022/09/08 04:50,sell,2s,5.1473164558410645,-0.5,bear,486.3015543538065,298.29,185254.0
buy,185273,298.76,666.7462533856054,0.0,OPEN_LONG pred_ret=2.95% [bear],2022/09/08 05:45,buy,2,2.94628643989563,1.6499999999999995,bear,,,
sell,185282,299.08,666.7462533856054,0.0,CLOSE_LONG pred_ret=4.69% [bear],2022/09/08 06:35,sell,2s,4.693625450134277,-0.5,bear,213.35880108338918,298.76,185273.0
buy,185294,298.81,667.3487147771723,0.0,OPEN_LONG pred_ret=2.67% [bear],2022/09/08 07:35,buy,2s,2.667360305786133,1.6499999999999995,bear,,,
sell,185322,298.66,667.3487147771723,0.0,CLOSE_LONG pred_ret=4.56% [bear],2022/09/08 09:55,sell,2,4.55889368057251,-0.5,bear,-100.10230721656067,298.81,185294.0
buy,185345,300.66,662.9094896406249,0.0,OPEN_LONG pred_ret=2.55% [bear],2022/09/08 11:50,buy,3a,2.5544543266296387,1.6499999999999995,bear,,,
sell,185355,298.505,662.9094896406249,0.0,CLOSE_LONG pred_ret=4.84% [bear],2022/09/08 12:40,sell,2,4.843714237213135,-0.5,bear,-1428.5699501755662,300.66,185345.0
buy,185425,300.75,657.9610879640057,0.0,OPEN_LONG pred_ret=2.03% [side],2022/09/08 18:30,buy,3a,2.0277514457702637,-0.5,side,,,
sell,185444,302.85,657.9610879640057,0.0,CLOSE_LONG pred_ret=4.38% [side],2022/09/09 04:05,sell,1p,4.379035949707031,1.9499999999999993,side,1381.7182847244271,300.75,185425.0
buy,185686,308.01,646.9384613807965,0.0,OPEN_LONG pred_ret=2.67% [side],2022/09/12 08:20,buy,1p,2.6689274311065674,-0.5,side,,,
sell,185696,308.52,646.9384613807965,0.0,CLOSE_LONG pred_ret=5.95% [side],2022/09/12 09:10,sell,2s,5.946163177490234,1.9499999999999993,side,329.93861530420037,308.01,185686.0
buy,185714,310.175,643.4865933914833,0.0,OPEN_LONG pred_ret=2.83% [side],2022/09/12 10:40,buy,2,2.8313796520233154,-0.5,side,,,
sell,185752,310.7,643.4865933914833,0.0,CLOSE_LONG pred_ret=4.48% [side],2022/09/12 13:50,sell,1,4.484805583953857,1.9499999999999993,side,337.8304615305141,310.175,185714.0
buy,185759,309.46,646.0650312374261,0.0,OPEN_LONG pred_ret=1.07% [side],2022/09/12 14:25,buy,2s,1.0728063583374023,-0.5,side,,,
sell,185764,309.985,646.0650312374261,0.0,CLOSE_LONG pred_ret=5.00% [side],2022/09/12 14:50,sell,2,5.0030083656311035,1.9499999999999993,side,339.1841413996707,309.46,185759.0
buy,185773,310.09,645.8462662715133,0.0,OPEN_LONG pred_ret=0.98% [side],2022/09/12 15:35,buy,2s,0.9820770621299744,-0.5,side,,,
sell,185774,310.5799,645.8462662715133,0.0,CLOSE_LONG pred_ret=4.76% [side],2022/09/12 15:40,sell,2,4.762624740600586,1.9499999999999993,side,316.40008584643647,310.09,185773.0
buy,185790,311.4,644.1453718496467,0.0,OPEN_LONG pred_ret=1.20% [side],2022/09/12 17:00,buy,3a,1.200943112373352,-0.5,side,,,
sell,185799,311.45,644.1453718496467,0.0,CLOSE_LONG pred_ret=4.59% [side],2022/09/12 17:45,sell,2,4.593209743499756,1.9499999999999993,side,32.20726859248966,311.4,185790.0
buy,185882,302.539,663.1180643241779,0.0,OPEN_LONG pred_ret=4.94% [side],2022/09/13 08:50,buy,1,4.943138599395752,-0.5,side,,,
sell,186016,295.07,663.1180643241779,0.0,CLOSE_LONG pred_ret=3.36% [bear],2022/09/14 04:00,sell,1p,3.356323719024658,-0.5,bear,-4952.828822437281,302.539,185882.0
buy,186054,294.45,664.514339412923,0.0,OPEN_LONG pred_ret=3.57% [bear],2022/09/14 07:10,buy,2s,3.569344997406006,1.6499999999999995,bear,,,
sell,186098,296.2114,664.514339412923,0.0,CLOSE_LONG pred_ret=2.97% [bear],2022/09/14 10:50,sell,1,2.973097324371338,-0.5,bear,1170.4755574419476,294.45,186054.0
buy,186106,295.4801,666.1589826102575,0.0,OPEN_LONG pred_ret=4.37% [bear],2022/09/14 11:30,buy,3a,4.373488903045654,1.6499999999999995,bear,,,
sell,186120,296.54,666.1589826102575,0.0,CLOSE_LONG pred_ret=3.32% [bear],2022/09/14 12:40,sell,2,3.3227691650390625,-0.5,bear,706.0619056686301,295.4801,186106.0
buy,186133,294.45,670.8873652682825,0.0,OPEN_LONG pred_ret=2.84% [bear],2022/09/14 13:45,buy,1p,2.8386316299438477,1.6499999999999995,bear,,,
sell,186421,287.8,670.8873652682825,0.0,CLOSE_LONG pred_ret=2.30% [bear],2022/09/16 05:55,sell,3a,2.297067642211914,-0.5,bear,-4461.400979034063,294.45,186133.0
buy,186451,287.67,671.1905437626853,0.0,OPEN_LONG pred_ret=5.69% [bear],2022/09/16 08:25,buy,2,5.694839954376221,-0.5,bear,,,
sell,186476,288.48,671.1905437626853,0.0,CLOSE_LONG pred_ret=2.37% [bear],2022/09/16 10:30,sell,3a,2.366128921508789,-0.5,bear,543.6643404477766,287.67,186451.0
buy,186481,286.495,675.8409328772211,0.0,OPEN_LONG pred_ret=5.10% [bear],2022/09/16 10:55,buy,2,5.0954909324646,-0.5,bear,,,
sell,186525,287.67,675.8409328772211,0.0,CLOSE_LONG pred_ret=2.35% [bear],2022/09/16 14:35,sell,1p,2.3495240211486816,-0.5,bear,794.1130961307425,286.495,186481.0
buy,186796,289.86,670.7347035147665,0.0,OPEN_LONG pred_ret=3.64% [bear],2022/09/20 05:10,buy,3a,3.6427903175354004,-0.5,bear,,,
sell,186816,289.71,670.7347035147665,0.0,CLOSE_LONG pred_ret=3.21% [bear],2022/09/20 06:50,sell,2,3.21163272857666,1.3499999999999996,bear,-100.61020552723785,289.86,186796.0
buy,186831,288.97,672.4523339975186,0.0,OPEN_LONG pred_ret=3.71% [bear],2022/09/20 08:05,buy,1p,3.7061667442321777,-0.5,bear,,,
sell,186840,289.19,672.4523339975186,0.0,CLOSE_LONG pred_ret=3.36% [bear],2022/09/20 08:50,sell,2s,3.3644800186157227,1.3499999999999996,bear,147.93951347943423,288.97,186831.0
buy,186846,288.68,673.6403300150423,0.0,OPEN_LONG pred_ret=3.06% [bear],2022/09/20 09:20,buy,2,3.0591468811035156,-0.5,bear,,,
sell,186855,289.05,673.6403300150423,0.0,CLOSE_LONG pred_ret=4.25% [bear],2022/09/20 10:05,sell,2s,4.252131462097168,1.3499999999999996,bear,249.24692210556873,288.68,186846.0
buy,186861,288.33,675.3225033498006,0.0,OPEN_LONG pred_ret=3.32% [bear],2022/09/20 10:35,buy,2,3.3209214210510254,-0.5,bear,,,
sell,186871,289.89,675.3225033498006,0.0,CLOSE_LONG pred_ret=3.60% [bear],2022/09/20 11:25,sell,2s,3.6003081798553467,1.3499999999999996,bear,1053.5031052256904,288.33,186861.0
buy,186884,289.1551,677.0388642499257,0.0,OPEN_LONG pred_ret=2.68% [bear],2022/09/20 12:30,buy,2s,2.680656671524048,-0.5,bear,,,
sell,186911,288.28,677.0388642499257,0.0,CLOSE_LONG pred_ret=3.53% [bear],2022/09/20 14:45,sell,2,3.5336108207702637,1.3499999999999996,bear,-592.4767101051315,289.1551,186884.0
buy,187021,289.05,675.2353011104258,0.0,OPEN_LONG pred_ret=4.15% [bear],2022/09/21 08:00,buy,1,4.146565914154053,-0.5,bear,,,
sell,187042,290.25,675.2353011104258,0.0,CLOSE_LONG pred_ret=4.08% [bear],2022/09/21 09:45,sell,2s,4.076083183288574,-0.5,bear,810.2823613325032,289.05,187021.0
buy,187057,289.19,677.7103155271659,0.0,OPEN_LONG pred_ret=3.64% [bear],2022/09/21 11:00,buy,2,3.637367010116577,-0.5,bear,,,
sell,187063,289.79,677.7103155271659,0.0,CLOSE_LONG pred_ret=3.99% [bear],2022/09/21 11:30,sell,2s,3.9946954250335693,-0.5,bear,406.62618931631494,289.19,187057.0
buy,187084,289.915,677.4181133663916,0.0,OPEN_LONG pred_ret=2.30% [bear],2022/09/21 13:15,buy,2s,2.3030149936676025,-0.5,bear,,,
sell,187089,290.6901,677.4181133663916,0.0,CLOSE_LONG pred_ret=3.74% [bear],2022/09/21 13:40,sell,2,3.7416601181030273,-0.5,bear,525.0667796702577,289.915,187084.0
buy,187206,282.02,698.2438802790147,0.0,OPEN_LONG pred_ret=4.92% [bear],2022/09/22 07:25,buy,1,4.922961711883545,-0.5,bear,,,
sell,187211,283.23,698.2438802790147,0.0,CLOSE_LONG pred_ret=3.88% [bear],2022/09/22 07:50,sell,2s,3.8756866455078125,-0.5,bear,844.8750951376331,282.02,187206.0
buy,187219,283.1,698.564515052721,0.0,OPEN_LONG pred_ret=4.49% [bear],2022/09/22 08:30,buy,2,4.486825466156006,-0.5,bear,,,
sell,187223,284.21,698.564515052721,0.0,CLOSE_LONG pred_ret=3.35% [bear],2022/09/22 08:50,sell,2s,3.3492674827575684,-0.5,bear,775.4066117084902,283.1,187219.0
buy,187228,282.75,702.1716032648412,0.0,OPEN_LONG pred_ret=4.07% [bear],2022/09/22 09:15,buy,2s,4.065525054931641,-0.5,bear,,,
sell,187258,280.61,702.1716032648412,0.0,CLOSE_LONG pred_ret=3.69% [bear],2022/09/22 11:45,sell,3a,3.6851301193237305,-0.5,bear,-1502.6472309867506,282.75,187228.0
buy,187263,279.8214,704.1504816720491,0.0,OPEN_LONG pred_ret=4.44% [bear],2022/09/22 12:10,buy,2,4.442773818969727,-0.5,bear,,,
sell,187265,280.99,704.1504816720491,0.0,CLOSE_LONG pred_ret=3.43% [bear],2022/09/22 12:20,sell,3a,3.431600570678711,-0.5,bear,822.870252881975,279.8214,187263.0
buy,187276,279.81,707.1199880098247,0.0,OPEN_LONG pred_ret=4.65% [bear],2022/09/22 13:15,buy,2,4.654074192047119,-0.5,bear,,,
sell,187297,281.225,707.1199880098247,0.0,CLOSE_LONG pred_ret=4.18% [bear],2022/09/22 15:00,sell,1,4.179088115692139,-0.5,bear,1000.5747830339164,279.81,187276.0
buy,187315,279.65,711.102516102496,0.0,OPEN_LONG pred_ret=3.84% [bear],2022/09/22 16:30,buy,2s,3.837493419647217,-0.5,bear,,,
sell,187320,280.26,711.102516102496,0.0,CLOSE_LONG pred_ret=3.66% [bear],2022/09/22 16:55,sell,2,3.659824848175049,-0.5,bear,433.77253482253224,279.65,187315.0
buy,187341,280.06,711.610337652237,0.0,OPEN_LONG pred_ret=3.93% [bear],2022/09/22 18:40,buy,2s,3.929033041000366,-0.5,bear,,,
sell,187351,280.53,711.610337652237,0.0,CLOSE_LONG pred_ret=3.26% [bear],2022/09/22 19:30,sell,2s,3.261760711669922,-0.5,bear,334.4568586965304,280.06,187341.0
buy,187360,278.61,716.5142960467393,0.0,OPEN_LONG pred_ret=4.08% [bear],2022/09/23 04:15,buy,1,4.077509880065918,-0.5,bear,,,
sell,187400,276.16,716.5142960467393,0.0,CLOSE_LONG pred_ret=3.89% [bear],2022/09/23 07:35,sell,3a,3.88533091545105,-0.5,bear,-1755.4600253145031,278.61,187360.0
buy,187426,275.77,717.5276063250809,0.0,OPEN_LONG pred_ret=5.09% [bear],2022/09/23 09:45,buy,1p,5.093947887420654,-0.5,bear,,,
sell,187551,276.31,717.5276063250809,0.0,CLOSE_LONG pred_ret=3.66% [bear],2022/09/26 04:25,sell,1p,3.6643145084381104,-0.5,bear,387.4649074155584,275.77,187426.0
buy,187559,275.5,719.6372156213542,0.0,OPEN_LONG pred_ret=4.33% [bear],2022/09/26 05:05,buy,2s,4.326220989227295,-0.5,bear,,,
sell,187573,274.3,719.6372156213542,0.0,CLOSE_LONG pred_ret=2.71% [bear],2022/09/26 06:15,sell,2,2.7065634727478027,-0.5,bear,-863.564658745617,275.5,187559.0
buy,187691,273.63,721.3992919085534,0.0,OPEN_LONG pred_ret=4.80% [bear],2022/09/26 16:05,buy,1p,4.800259590148926,-0.5,bear,,,
sell,187728,274.63,721.3992919085534,0.0,CLOSE_LONG pred_ret=2.93% [bear],2022/09/26 19:10,sell,2s,2.926635503768921,-0.5,bear,721.3992919085534,273.63,187691.0
buy,187803,277.81,713.1416706988446,0.0,OPEN_LONG pred_ret=6.20% [bear],2022/09/27 09:25,buy,2,6.198268890380859,-0.5,bear,,,
sell,187804,279.27,713.1416706988446,0.0,CLOSE_LONG pred_ret=4.26% [bear],2022/09/27 09:30,sell,2s,4.262515068054199,-0.5,bear,1041.1868392202985,277.81,187803.0
buy,187811,276.555,720.1427360780542,0.0,OPEN_LONG pred_ret=6.33% [bear],2022/09/27 10:05,buy,2,6.332251071929932,-0.5,bear,,,
sell,187979,272.26,720.1427360780542,0.0,CLOSE_LONG pred_ret=4.97% [bear],2022/09/28 08:05,sell,1p,4.966665267944336,-0.5,bear,-3093.0130514552543,276.555,187811.0
buy,187992,273.97,715.647922490094,0.0,OPEN_LONG pred_ret=4.94% [bear],2022/09/28 09:10,buy,2s,4.943517684936523,-0.5,bear,,,
sell,188006,275.47,715.647922490094,0.0,CLOSE_LONG pred_ret=4.29% [bear],2022/09/28 10:20,sell,1,4.29003381729126,-0.5,bear,1073.4718837351409,273.97,187992.0
buy,188047,277.9,709.3901878673847,0.0,OPEN_LONG pred_ret=3.97% [bear],2022/09/28 13:45,buy,3a,3.9655323028564453,-0.5,bear,,,
sell,188056,278.9365,709.3901878673847,0.0,CLOSE_LONG pred_ret=5.17% [bear],2022/09/28 14:30,sell,2,5.172451019287109,-0.5,bear,735.2829297245771,277.9,188047.0
buy,188107,279.38,708.2640709358966,0.0,OPEN_LONG pred_ret=5.14% [bear],2022/09/28 18:45,buy,1p,5.136999607086182,-0.5,bear,,,
sell,188308,272.89,708.2640709358966,0.0,CLOSE_LONG pred_ret=3.89% [bear],2022/09/29 19:30,sell,1p,3.8925869464874268,-0.5,bear,-4596.633820373975,279.38,188107.0
buy,188351,272.57,709.0955802828514,0.0,OPEN_LONG pred_ret=4.09% [bear],2022/09/30 07:05,buy,2s,4.093271732330322,-0.5,bear,,,
sell,188391,272.83,709.0955802828514,0.0,CLOSE_LONG pred_ret=4.25% [bear],2022/09/30 10:25,sell,2,4.254514694213867,-0.5,bear,184.36485087353492,272.57,188351.0
buy,188405,273.82,706.5318353975982,0.0,OPEN_LONG pred_ret=3.90% [bear],2022/09/30 11:35,buy,3a,3.9004147052764893,-0.5,bear,,,
sell,188419,272.75,706.5318353975982,0.0,CLOSE_LONG pred_ret=4.59% [bear],2022/09/30 12:45,sell,2,4.592528820037842,-0.5,bear,-755.9890638754252,273.82,188405.0
buy,188425,271.58,709.5756613325536,0.0,OPEN_LONG pred_ret=3.58% [bear],2022/09/30 13:15,buy,2s,3.583131790161133,-0.5,bear,,,
sell,188583,271.53,709.5756613325536,0.0,CLOSE_LONG pred_ret=4.44% [bear],2022/10/03 10:25,sell,2s,4.444027900695801,-0.5,bear,-35.47878306663575,271.58,188425.0
buy,188598,270.76,711.5935859123514,0.0,OPEN_LONG pred_ret=6.40% [bear],2022/10/03 11:40,buy,2,6.396076202392578,-0.5,bear,,,
sell,188615,272.0,711.5935859123514,0.0,CLOSE_LONG pred_ret=4.40% [bear],2022/10/03 13:05,sell,2s,4.398202419281006,-0.5,bear,882.3760465313222,270.76,188598.0
buy,188734,278.95,693.8643318449887,0.0,OPEN_LONG pred_ret=1.96% [bear],2022/10/04 07:00,buy,3a,1.9591023921966553,-0.5,bear,,,
sell,188746,279.21,693.8643318449887,0.0,CLOSE_LONG pred_ret=5.48% [bear],2022/10/04 08:00,sell,2,5.48150634765625,-0.5,bear,180.40472627969075,278.95,188734.0
buy,188753,278.224,696.3233225546296,0.0,OPEN_LONG pred_ret=2.50% [bear],2022/10/04 08:35,buy,1p,2.5022408962249756,-0.5,bear,,,
sell,189022,282.84,696.3233225546296,0.0,CLOSE_LONG pred_ret=5.24% [bear],2022/10/05 15:00,sell,1,5.238247871398926,-0.5,bear,3214.2284569121603,278.224,188753.0
buy,189087,281.0,700.8828774069445,0.0,OPEN_LONG pred_ret=2.41% [bear],2022/10/06 04:25,buy,1p,2.4112887382507324,1.3999999999999995,bear,,,
sell,189130,280.52,700.8828774069445,0.0,CLOSE_LONG pred_ret=4.64% [bear],2022/10/06 08:00,sell,2s,4.6399827003479,-0.5,bear,-336.42378115534615,281.0,189087.0
buy,189155,280.35,701.3078821836849,0.0,OPEN_LONG pred_ret=4.77% [bear],2022/10/06 10:05,buy,2,4.7718095779418945,1.3999999999999995,bear,,,
sell,189326,279.52,701.3078821836849,0.0,CLOSE_LONG pred_ret=5.49% [bear],2022/10/07 08:20,sell,1,5.488080978393555,-0.5,bear,-582.0855422124872,280.35,189155.0
buy,189329,276.43,709.1472677639315,0.0,OPEN_LONG pred_ret=2.77% [bear],2022/10/07 08:35,buy,1,2.7690868377685547,1.1999999999999997,bear,,,
